seq,result_timestamp_ns,latency_ns,user_id,score,label,label_valid,window_size_used,alpha_used,staleness_sec,occupancy_at_decision,is_burst_period
346,227603344597291,1055417,153,0.9583624,0,0,256,0.02,0.21900529,0.0015625,0
347,227603344599083,1057209,153,0.96118576,0,0,256,0.02,0.19498104,0.0015625,0
348,227603344600833,1058959,153,0.96051443,0,0,256,0.02,0.055397112,0.0015625,0
349,227603344602583,1060750,153,0.9606176,0,0,256,0.02,0.060731914,0.0015625,0
350,227603344604416,1062542,153,0.95906546,0,0,256,0.02,0.062728912,0.0015625,0
351,227603344606208,1064334,153,0.9618116,1,1,256,0.02,0.16289881,0.0015625,0
352,227603344608000,1066125,153,0.96114746,0,1,256,0.02,0.18815424,0.0015625,0
353,227603344609791,1067917,153,0.96124589,0,1,256,0.02,0.13695604,0.0015625,0
354,227603344611541,1069667,153,0.95971661,0,1,256,0.02,0.22682942,0.0015625,0
355,227603344613291,1071417,153,0.96239158,1,1,256,0.02,0.24307188,0.0015625,0
356,227603344615083,1073250,153,0.96173436,0,1,256,0.02,0.20968813,0.0015625,0
357,227603344616875,1075042,153,0.96182863,0,1,256,0.02,0.22588857,0.0015625,0
358,227603344618666,1076834,153,0.96032081,0,1,256,0.02,0.25107414,0.0015625,0
359,227603344620458,1078584,153,0.96293007,1,1,256,0.02,0.08104983,0.0015625,0
360,227603344622291,1080417,153,0.96227949,0,1,256,0.02,0.11392161,0.0015625,0
361,227603344624083,1082209,153,0.96237012,0,1,256,0.02,0.028839463,0.0015625,0
362,227603344625875,1084042,153,0.96088247,0,1,256,0.02,0.11379033,0.0015625,0
363,227603344627625,1085792,153,0.9634309,1,1,256,0.02,0.037259642,0.0015625,0
364,227603344629416,1087542,153,0.96278673,0,1,256,0.02,0.10041256,0.0015625,0
365,227603344631125,1089292,153,0.96287415,0,1,256,0.02,0.068799324,0.0015625,0
366,227603344632916,1091042,153,0.96140552,0,1,256,0.02,0.031345636,0.0015625,0
367,227603344634666,1092792,153,0.96389753,1,1,256,0.02,0.22396833,0.0015625,0
368,227603344636416,1094542,153,0.96325952,0,1,256,0.02,0.065784074,0.0015625,0
369,227603344638125,1096292,153,0.96334416,0,1,256,0.02,0.064685516,0.0015625,0
370,227603344639916,1098042,153,0.96189347,0,1,256,0.02,0.20964007,0.0015625,0
371,227603344641625,1099750,153,0.96433305,1,1,256,0.02,0.072921693,0.0015625,0
372,227603344643333,1101500,153,0.96370097,0,1,256,0.02,0.11601275,0.0015625,0
373,227603344645041,1103167,153,0.96378318,0,1,256,0.02,0.12892736,0.0015625,0
374,227603344646791,1104917,153,0.96234944,0,1,256,0.02,0.11388376,0.0015625,0
375,227603344648500,1106625,153,0.96474021,1,1,256,0.02,0.20373496,0.0015625,0
376,227603344650250,1108375,153,0.96411385,0,1,256,0.02,0.2608504,0.0015625,0
377,227603344651958,1110084,153,0.96419396,0,1,256,0.02,0.21663372,0.0015625,0
378,227603344653666,1111792,153,0.96277627,0,1,256,0.02,0.020111758,0.0015625,0
379,227603344655416,1113542,153,0.96512149,1,1,256,0.02,0.18511213,0.0015625,0
380,227603344657125,1115292,153,0.96450066,0,1,256,0.02,0.19535388,0.0015625,0
381,227603344658833,1116959,153,0.96457894,0,1,256,0.02,0.25473246,0.0015625,0
382,227603344660583,1118709,153,0.96317646,0,1,256,0.02,0.16297369,0.0015625,0
383,227603344662250,1120417,153,0.96547912,1,1,256,0.02,0.044794142,0.0015625,0
384,227603344664000,1122167,153,0.96486361,0,1,256,0.02,0.010397852,0.0015625,0
385,227603344665750,1123917,153,0.96494033,0,1,256,0.02,0.14468713,0.0015625,0
386,227603344667500,1125625,153,0.96355228,0,1,256,0.02,0.10113244,0.0015625,0
387,227603344669208,1127375,153,0.9658151,1,1,256,0.02,0.13774648,0.0015625,0
388,227603344671000,1129125,153,0.96520475,0,1,256,0.02,0.12591498,0.0015625,0
389,227603344672666,1130834,153,0.96528013,0,1,256,0.02,0.067438036,0.0015625,0
390,227603344674458,1132584,153,0.96390581,0,1,256,0.02,0.10403877,0.0015625,0
391,227603344676166,1134292,153,0.96613127,1,1,256,0.02,0.26124942,0.0015625,0
392,227603344677875,1164417,153,0.96552588,0,1,256,0.02,0.20717527,0.0015625,0
393,227603344708500,1166667,153,0.96560013,0,1,256,0.02,0.19872609,0.0015625,0
394,227603344710291,1168459,153,0.96423888,0,1,256,0.02,0.24114908,0.0015625,0
395,227603344712083,1170209,153,0.96642924,1,1,256,0.02,0.032973081,0.0015625,0
396,227603344714166,1172334,153,0.96582866,0,1,256,0.02,0.074042536,0.0015625,0
397,227603344716000,1174167,153,0.96590197,0,1,256,0.02,0.080679677,0.0015625,0
398,227603344717833,1175959,153,0.96455316,0,1,256,0.02,0.13604659,0.0015625,0
399,227603344719625,1177750,153,0.9667105,1,1,256,0.02,0.014288877,0.0015625,0
400,227603344721458,1179625,93,0.31456555,0,0,256,0.02,0,0.0015625,0
401,227603344723208,1181375,93,0.31695009,0,0,256,0.02,0.27119091,0.0015625,0
402,227603344725041,1183167,93,0.29829342,0,0,256,0.02,0.18834876,0.0015625,0
403,227603344726833,1184959,93,0.52940921,0,0,256,0.02,0.23365478,0.0015625,0
404,227603344728625,1186750,93,0.5035768,0,0,256,0.02,0.15324903,0.0015625,0
405,227603344730416,1188542,93,0.49328114,0,0,256,0.02,0.18319872,0.0015625,0
406,227603344732208,1190334,93,0.46886609,0,0,256,0.02,0.2314245,0.0015625,0
407,227603344734000,1192125,93,0.59856577,0,0,256,0.02,0.22265601,0.0015625,0
408,227603344735791,1193917,93,0.58694503,0,0,256,0.02,0.22690426,0.0015625,0
409,227603344737541,1195709,93,0.58367267,0,0,256,0.02,0.061061554,0.0015625,0
410,227603344739375,1197542,93,0.56610833,0,0,256,0.02,0.073419228,0.0015625,0
411,227603344741208,1199375,93,0.65593184,0,0,256,0.02,0.15872318,0.0015625,0
412,227603344743000,1201125,93,0.64957963,0,0,256,0.02,0.12421574,0.0015625,0
413,227603344744791,1202917,93,0.64942442,0,0,256,0.02,0.017686952,0.0015625,0
414,227603344746583,1204709,93,0.63624626,0,0,256,0.02,0.19488358,0.0015625,0
415,227603344748375,1206500,93,0.70352364,0,0,256,0.02,0.15985459,0.0015625,0
416,227603344750166,1208292,93,0.69964056,0,0,256,0.02,0.28811982,0.0015625,0
417,227603344751916,1210084,93,0.70086665,0,0,256,0.02,0.033997532,0.0015625,0
418,227603344753750,1211875,93,0.69049109,0,0,256,0.02,0.11321405,0.0015625,0
419,227603344755500,1213625,93,0.7429851,0,0,256,0.02,0.057678539,0.0015625,0
420,227603344757333,1215459,93,0.74037841,0,0,256,0.02,0.24534388,0.0015625,0
421,227603344759125,1217250,93,0.74216519,0,0,256,0.02,0.028683854,0.0015625,0
422,227603344760916,1219042,93,0.73367052,0,0,256,0.02,0.07876353,0.0015625,0
423,227603344762708,1220834,93,0.77571502,0,0,256,0.02,0.2980001,0.0015625,0
424,227603344764458,1222584,93,0.77380288,0,0,256,0.02,0.27702433,0.0015625,0
425,227603344766208,1224334,93,0.77574723,0,0,256,0.02,0.042063363,0.0015625,0
426,227603344768000,1226125,93,0.76857554,0,0,256,0.02,0.21631204,0.0015625,0
427,227603344769750,1227917,93,0.80290528,0,0,256,0.02,0.045610294,0.0015625,0
428,227603344771583,1229709,93,0.80138357,0,0,256,0.02,0.026959956,0.0015625,0
429,227603344773375,1270792,93,0.80328861,0,0,256,0.02,0.18284799,0.0015625,0
430,227603344817166,1275417,93,0.79708619,0,0,256,0.02,0.11147598,0.0015625,0
431,227603344819416,1277542,93,0.82555689,0,0,256,0.02,0.20405626,0.0015625,0
432,227603344821291,1279417,93,0.82426035,0,0,256,0.02,0.023351448,0.0015625,0
433,227603344823250,1281375,93,0.82603541,0,0,256,0.02,0.29224682,0.0015625,0
434,227603344825083,1283209,93,0.82056827,0,0,256,0.02,0.21577305,0.0015625,0
435,227603344826875,1285000,93,0.84449807,0,0,256,0.02,0.041823901,0.0015625,0
436,227603344828708,1286834,93,0.84333497,0,0,256,0.02,0.080716573,0.0015625,0
437,227603344830541,1288667,93,0.84494475,0,0,256,0.02,0.22016272,0.0015625,0
438,227603344832333,1290459,93,0.84005206,0,0,256,0.02,0.044772629,0.0015625,0
439,227603344834166,1292292,93,0.86040636,0,0,256,0.02,0.028537776,0.0015625,0
440,227603344836000,1294125,93,0.85932509,0,0,256,0.02,0.25557169,0.0015625,0
441,227603344837791,1295917,93,0.86076284,0,0,256,0.02,0.10458991,0.0015625,0
442,227603344839583,1297709,93,0.85633022,0,0,256,0.02,0.052786425,0.0015625,0
443,227603344841375,1299500,93,0.87383182,0,0,256,0.02,0.1086185,0.0015625,0
444,227603344843208,1301334,93,0.87280318,0,0,256,0.02,0.17051236,0.0015625,0
445,227603344922000,1380292,93,0.87407628,0,0,256,0.02,0.17255917,0.0015625,0
446,227603344924041,1382167,93,0.87001983,0,0,256,0.02,0.017499935,0.0015625,0
447,227603344925875,1384000,93,0.88521924,0,0,256,0.02,0.20306626,0.0015625,0
448,227603344927708,1385834,93,0.8842267,0,0,256,0.02,0.12340945,0.0015625,0
449,227603344929541,1387709,93,0.88534891,0,0,256,0.02,0.29967552,0.0015625,0
450,227603344931333,1389500,93,0.88160536,0,0,256,0.02,0.24912755,0.0015625,0
451,227603344933125,1391250,93,0.89492771,0,0,256,0.02,0.072605036,0.0015625,0
452,227603344934958,1393084,93,0.89396189,0,0,256,0.02,0.09458705,0.0015625,0
453,227603344936750,1394875,93,0.89494917,0,0,256,0.02,0.30375755,0.0015625,0
454,227603344938500,1396625,93,0.8914697,0,0,256,0.02,0.3044022,0.0015625,0
455,227603344940333,1398459,93,0.90324722,0,0,256,0.02,0.1644448,0.0015625,0
456,227603344942125,1400250,93,0.90230285,0,0,256,0.02,0.30465037,0.0015625,0
457,227603344943916,1402042,93,0.90317117,0,0,256,0.02,0.30287912,0.0015625,0
458,227603344945708,1403834,93,0.89991727,0,0,256,0.02,0.27582517,0.0015625,0
459,227603344947500,1405667,93,0.91041242,0,0,256,0.02,0.18277909,0.0015625,0
460,227603344949291,1407417,93,0.90948651,0,0,256,0.02,0.018027125,0.0015625,0
461,227603344951125,1409250,93,0.9102509,0,0,256,0.02,0.097695895,0.0015625,0
462,227603344952958,1411084,93,0.90719163,0,0,256,0.02,0.024226606,0.0015625,0
463,227603344954708,1412834,93,0.91661375,0,0,256,0.02,0.23088804,0.0015625,0
464,227603344956458,1414584,93,0.91570457,0,0,256,0.02,0.16339961,0.0015625,0
465,227603344958166,1416292,93,0.91637859,0,0,256,0.02,0.17965563,0.0015625,0
466,227603344959916,1418042,93,0.91348874,0,0,256,0.02,0.22012149,0.0015625,0
467,227603344961625,1419750,93,0.92210154,0,0,256,0.0204375,0.18755692,0.0015625,0
468,227603344963458,1421584,93,0.92120496,0,0,256,0.0204375,0.30076602,0.0015625,0
469,227603344965208,1423334,93,0.92182794,0,0,256,0.0204375,0.23090592,0.0015625,0
470,227603344967000,1425125,93,0.91905221,0,0,256,0.0204375,0.23386936,0.0015625,0
471,227603344968750,1426875,93,0.92688095,0,0,256,0.0204375,0.23005806,0.0015625,0
472,227603345057625,1516167,93,0.92599727,0,0,256,0.0204375,0.14923111,0.0015625,0
473,227603345060583,1518792,93,0.92654732,0,0,256,0.0204375,0.10935269,0.0015625,0
474,227603345062750,1520875,93,0.92390384,0,0,256,0.0204375,0.22507855,0.0015625,0
475,227603345064541,1522667,93,0.93106385,0,0,256,0.0204375,0.10259933,0.0015625,0
476,227603345066458,1524584,93,0.93019312,0,0,256,0.0204375,0.18828391,0.0015625,0
477,227603345068291,1526417,93,0.93068034,0,0,256,0.0204375,0.20798768,0.0015625,0
478,227603345070083,1528209,93,0.92815431,0,0,256,0.0204375,0.15213932,0.0015625,0
479,227603345071833,1529959,93,0.93474039,0,0,256,0.0204375,0.24795935,0.0015625,0
480,227603345073625,1531750,93,0.93388259,0,0,256,0.0204375,0.29548782,0.0015625,0
481,227603345075416,1533542,93,0.93431562,0,0,256,0.0204375,0.067501597,0.0015625,0
482,227603345077541,1535667,93,0.93189441,0,0,256,0.0204375,0.29110211,0.0015625,0
483,227603345079333,1537459,93,0.93798503,0,0,256,0.0204375,0.082587406,0.0015625,0
484,227603345081208,1539334,93,0.93714006,0,0,256,0.0204375,0.27400109,0.0015625,0
485,227603345083625,1541792,93,0.93752626,0,0,256,0.0204375,0.21247476,0.0015625,0
486,227603345085416,1543542,93,0.935199,0,0,256,0.0204375,0.12435028,0.0015625,0
487,227603345087166,1545292,93,0.94085955,0,0,256,0.0204375,0.069769248,0.0015625,0
488,227603345088875,1547000,93,0.94002725,0,0,256,0.0204375,0.29167348,0.0015625,0
489,227603345090541,1548667,93,0.94037291,0,0,256,0.0204375,0.13748921,0.0015625,0
490,227603345092458,1550584,93,0.93813021,0,0,256,0.0204375,0.0329987,0.0015625,0
491,227603345094625,1552709,93,0.94341551,0,0,256,0.0204375,0.12901977,0.0015625,0
492,227603345096458,1554584,93,0.94259566,0,0,256,0.0204375,0.16931112,0.0015625,0
493,227603345098125,1556209,93,0.94290619,0,0,256,0.0204375,0.25086546,0.0015625,0
494,227603345099916,1558042,93,0.94073988,0,0,256,0.0204375,0.011249998,0.0015625,0
495,227603345101750,1559834,93,0.94569616,0,0,256,0.0204375,0.22155598,0.0015625,0
496,227603345195250,1653417,93,0.94488846,0,0,256,0.0204375,0.14599983,0.0015625,0
497,227603345202833,1660959,93,0.94516847,0,0,256,0.0204375,0.099524461,0.0015625,0
498,227603345204708,1662834,93,0.9430714,0,0,256,0.0204375,0.17304082,0.0015625,0
499,227603345206416,1664542,93,0.94773786,0,0,256,0.0204375,0.21552995,0.0015625,0
500,227603345208083,1666209,93,0.946942,0,0,256,0.0204375,0.292007,0.0015625,0
501,227603345210000,1668084,93,0.94719545,0,0,256,0.0204375,0.010155487,0.0015625,0
502,227603345211708,1669834,93,0.94516134,0,0,256,0.0204375,0.23272046,0.0015625,0
503,227603345213333,1671459,93,0.94957141,0,0,256,0.0204375,0.023145968,0.0015625,0
504,227603345215125,1673250,93,0.94878704,0,0,256,0.0204375,0.27513322,0.0015625,0
505,227603345216750,1674875,93,0.94901735,0,0,256,0.0204375,0.02724674,0.0015625,0
506,227603345218416,1676542,93,0.94704066,0,0,256,0.0204375,0.062512696,0.0015625,0
507,227603345220083,1678209,93,0.95122296,0,0,256,0.0204375,0.029135428,0.0015625,0
508,227603345221875,1680000,93,0.95044968,0,0,256,0.0204375,0.13555025,0.0015625,0
509,227603345223583,1681709,93,0.95065977,0,0,256,0.0204375,0.22505741,0.0015625,0
510,227603345225250,1683334,93,0.94873561,0,0,256,0.0204375,0.1994566,0.0015625,0
511,227603345226875,1685000,93,0.95271477,0,0,256,0.0204375,0.20933731,0.0015625,0
512,227603345228500,1656291,93,0.95195222,0,0,256,0.0204375,0.17105828,0.0045312499,0
513,227603345230166,1657958,93,0.95214464,0,0,256,0.0204375,0.28157997,0.0045312499,0
514,227603345231833,1659625,93,0.95026864,0,0,256,0.0204375,0.060959682,0.0045312499,0
515,227603345233500,1661291,93,0.954066,0,0,256,0.0204375,0.29059243,0.0045312499,0
516,227603345235125,1662916,93,0.95331378,0,0,256,0.0204375,0.054625515,0.0045312499,0
517,227603345236791,1664583,93,0.95349074,0,0,256,0.0204375,0.034185775,0.0045312499,0
518,227603345238458,1666250,93,0.95165903,0,0,256,0.0204375,0.20692158,0.0045312499,0
519,227603345240208,1667958,93,0.95529307,0,0,256,0.0204375,0.13687469,0.0045312499,0
520,227603345241833,1669583,93,0.9545508,0,0,256,0.0204375,0.13996895,0.0045312499,0
521,227603345243625,1671375,93,0.95471422,0,0,256,0.0204375,0.29139274,0.0045312499,0
522,227603345245250,1673041,93,0.95292332,0,0,256,0.0204375,0.013168202,0.0045312499,0
523,227603345247375,1675166,93,0.95641019,0,0,256,0.0204375,0.19489129,0.0045312499,0
524,227603345249125,1676916,93,0.95567748,0,0,256,0.0204375,0.041844659,0.0045312499,0
525,227603345250916,1678708,93,0.955829,0,0,256,0.0204375,0.034303959,0.0045312499,0
526,227603345252791,1680583,93,0.95407581,0,0,256,0.0204375,0.28652605,0.0045312499,0
527,227603345254583,1682458,93,0.9574296,0,0,256,0.0204375,0.28308651,0.0045312499,0
528,227603345256500,1684291,93,0.95670608,0,0,256,0.0204375,0.28857139,0.0045312499,0
529,227603345258250,1686041,93,0.95684716,0,0,256,0.0204375,0.15204123,0.0045312499,0
530,227603345260083,1687875,93,0.95512889,0,0,256,0.0204375,0.22442363,0.0045312499,0
531,227603345263333,1691250,93,0.95836201,0,0,256,0.0204375,0.28985229,0.0045312499,0
532,227603345265250,1693000,93,0.95764733,0,0,256,0.0204375,0.263771,0.0045312499,0
533,227603345266916,1694708,93,0.95777925,0,0,256,0.0204375,0.034601089,0.0045312499,0
534,227603345268708,1696500,93,0.95609337,0,0,256,0.0204375,0.015391606,0.0045312499,0
535,227603345270375,1698166,93,0.95921675,0,0,256,0.0204375,0.22682817,0.0045312499,0
536,227603345272166,1699958,93,0.95851055,0,0,256,0.0204375,0.23726803,0.0045312499,0
537,227603345273916,1701708,93,0.95863441,0,0,256,0.0204375,0.1538837,0.0045312499,0
538,227603345275666,1703416,93,0.95697865,0,0,256,0.0204375,0.18670037,0.0045312499,0
539,227603345277375,1705166,93,0.96000195,0,0,256,0.0204375,0.28073135,0.0045312499,0
540,227603345279083,1706958,93,0.95928386,0,0,256,0.02126875,0.11308628,0.0045312499,0
541,227603345280875,1708666,93,0.95941433,0,0,256,0.02126875,0.18020715,0.0045312499,0
542,227603345282541,1710333,93,0.95773187,0,0,256,0.02126875,0.015299198,0.0045312499,0
543,227603345284291,1712083,93,0.96074605,0,0,256,0.02126875,0.25612274,0.0045312499,0
544,227603345325625,1753500,93,0.96003563,0,0,256,0.02126875,0.11189517,0.0045312499,0
545,227603345327458,1755208,93,0.96015876,0,0,256,0.02126875,0.13342908,0.0045312499,0
546,227603345329125,1756916,93,0.95850336,0,0,256,0.02126875,0.28700438,0.0045312499,0
547,227603345330791,1758583,93,0.96143017,0,0,256,0.02126875,0.0559307,0.0045312499,0
548,227603345332666,1760458,93,0.96072718,0,0,256,0.02126875,0.044851467,0.0045312499,0
549,227603345334375,1762125,93,0.96084388,0,0,256,0.02126875,0.20923285,0.0045312499,0
550,227603345336125,1763916,93,0.95921378,0,0,256,0.02126875,0.079283081,0.0045312499,0
551,227603345337916,1765708,93,0.96206051,1,1,256,0.02126875,0.053008225,0.0045312499,0
552,227603345339750,1767541,93,0.96136467,0,1,256,0.02126875,0.11507784,0.0045312499,0
553,227603345341583,1769375,93,0.96147575,0,1,256,0.02126875,0.15057395,0.0045312499,0
554,227603345343291,1771083,93,0.95986933,0,1,256,0.02126875,0.040994924,0.0045312499,0
555,227603345345375,1773125,93,0.96264249,1,1,256,0.02126875,0.20382942,0.0045312499,0
556,227603345347250,1775166,93,0.96195356,0,1,256,0.02126875,0.15970863,0.0045312499,0
557,227603345349250,1777041,93,0.96205972,0,1,256,0.02126875,0.15853913,0.0045312499,0
558,227603345351125,1778916,93,0.9604755,0,1,256,0.02126875,0.2551561,0.0045312499,0
559,227603345353000,1780791,93,0.96318089,1,1,256,0.02126875,0.24092296,0.0045312499,0
560,227603345354916,1782708,93,0.96249862,0,1,256,0.02126875,0.18320207,0.0045312499,0
561,227603345356708,1784500,93,0.9626005,0,1,256,0.02126875,0.17518046,0.0045312499,0
562,227603345358666,1786416,93,0.96103713,0,1,256,0.02126875,0.030368755,0.0045312499,0
563,227603345360458,1788375,93,0.96367996,1,1,256,0.02126875,0.084231198,0.0045312499,0
564,227603345362500,1790291,93,0.96300412,0,1,256,0.02126875,0.062738843,0.0045312499,0
565,227603345364458,1792250,93,0.96310226,0,1,256,0.02126875,0.28171164,0.0045312499,0
566,227603345366250,1794000,93,0.96155851,0,1,256,0.02126875,0.016580759,0.0045312499,0
567,227603345368000,1795791,93,0.96414348,1,1,256,0.02126875,0.30795142,0.0045312499,0
568,227603345369666,1797458,93,0.96347385,0,1,256,0.02126875,0.27045923,0.0045312499,0
569,227603345371458,1799250,93,0.96356876,0,1,256,0.02126875,0.02484885,0.0045312499,0
570,227603345373166,1800958,93,0.9620435,0,1,256,0.02126875,0.10477632,0.0045312499,0
571,227603345374958,1802750,93,0.96457481,1,1,256,0.02126875,0.13211046,0.0045312499,0
572,227603345376708,1804458,93,0.96391118,0,1,256,0.02126875,0.038543716,0.0045312499,0
573,227603345378416,1806166,93,0.96400326,0,1,256,0.02126875,0.16151367,0.0045312499,0
574,227603345380208,1807958,93,0.96249546,0,1,256,0.02126875,0.04211574,0.0045312499,0
575,227603345381875,1809666,93,0.96497691,1,1,256,0.02126875,0.26986882,0.0045312499,0
576,227603345383791,1811541,93,0.96431906,0,1,256,0.02126875,0.014029224,0.0045312499,0
577,227603345385458,1813250,93,0.96440872,0,1,256,0.02126875,0.07738547,0.0045312499,0
578,227603345387291,1815041,93,0.96291743,0,1,256,0.02126875,0.25389493,0.0045312499,0
579,227603345388916,1816708,93,0.96535247,1,1,256,0.02126875,0.018087406,0.0045312499,0
580,227603345390583,1818375,93,0.96470023,0,1,256,0.02126875,0.30120477,0.0045312499,0
581,227603345396291,1824125,93,0.96478779,0,1,256,0.02126875,0.22949873,0.0045312499,0
582,227603345398000,1825791,93,0.96331215,0,1,256,0.02126875,0.23565303,0.0045312499,0
583,227603345399958,1827708,93,0.96570389,1,1,256,0.02126875,0.09239731,0.0045312499,0
584,227603345401750,1829625,93,0.96505707,0,1,256,0.02126875,0.12194788,0.0045312499,0
585,227603345403541,1831333,93,0.96514284,0,1,256,0.02126875,0.16614531,0.0045312499,0
586,227603345405166,1832958,93,0.96368203,0,1,256,0.02126875,0.20154765,0.0045312499,0
587,227603345406958,1834750,93,0.96603331,1,1,256,0.02126875,0.043957334,0.0045312499,0
588,227603345408833,1836583,93,0.96539172,0,1,256,0.02126875,0.0278085,0.0045312499,0
589,227603345410541,1838291,93,0.96547596,0,1,256,0.02126875,0.037776917,0.0045312499,0
